,pc,returns,malfs
548,1.0,-0.20448133680555555,9
549,0.9375,-0.2803819444444444,28
550,1.0,-0.20128038194444445,13
551,1.0,-0.2378472222222222,15
552,1.0,-0.3484157986111111,6
553,0.46875,-0.5812174479166666,20
554,1.0,-0.3298611111111111,11
555,1.0,-0.2613389756944444,16
556,1.0,-0.2341579861111111,8
557,0.375,-0.6637912326388888,14
558,1.0,-0.2273220486111111,10
559,1.0,-0.2869466145833333,21
560,0.75,-0.3376193576388889,17
561,1.0,-0.19840494791666666,8
562,1.0,-0.2333441840277778,14
563,1.0,-0.16927083333333334,10
564,1.0,-0.2742513020833333,17
565,1.0,-0.3473307291666667,11
566,0.96875,-0.5270182291666666,18
567,0.46875,-0.5684678819444444,18
568,1.0,-0.2591688368055556,10
569,1.0,-0.3101128472222222,16
570,1.0,-0.18938442211055276,4
571,1.0,-0.19618055555555555,11
572,1.0,-0.3461371527777778,12
573,1.0,-0.3141818576388889,9
574,1.0,-0.24202473958333334,14
575,1.0,-0.15766331658291458,4
576,1.0,-0.2028537326388889,13
577,1.0,-0.16737196180555555,8
578,1.0,-0.23258463541666666,12
579,0.25,-0.7630750868055556,13
580,1.0,-0.27685546875,10
581,0.8125,-0.2897135416666667,28
582,1.0,-0.2990993923611111,16
583,1.0,-0.3078884548611111,12
584,0.96875,-0.3494466145833333,23
585,1.0,-0.3340386284722222,13
586,1.0,-0.3672417534722222,19
587,0.875,-0.3670789930555556,15
588,1.0,-0.24560546875,14
589,1.0,-0.2233615451388889,11
590,1.0,-0.3152669270833333,11
591,0.8125,-0.3158637152777778,15
592,1.0,-0.1620551215277778,11
593,1.0,-0.2794596354166667,15
594,1.0,-0.4130859375,26
595,1.0,-0.19227430555555555,12
596,0.625,-0.4818793402777778,14
597,1.0,-0.2645941840277778,16
598,0.75,-0.4236653645833333,20
599,1.0,-0.3187391493055556,14
600,1.0,-0.1765075376884422,9
601,1.0,-0.1433376736111111,8
602,1.0,-0.29150390625,17
603,0.96875,-0.3644205729166667,21
604,1.0,-0.2398003472222222,9
605,1.0,-0.24658203125,16
606,1.0,-0.3561197916666667,18
607,0.90625,-0.3063151041666667,22
608,1.0,-0.2702907986111111,17
609,0.5,-0.5343967013888888,16
610,0.90625,-0.29077680067001677,18
611,1.0,-0.3277452256944444,10
612,0.96875,-0.201171875,14
613,1.0,-0.12369791666666667,10
614,1.0,-0.3210177951388889,17
615,1.0,-0.2958984375,14
616,1.0,-0.2929144965277778,16
617,1.0,-0.23307291666666666,12
618,1.0,-0.20817057291666666,6
619,1.0,-0.3094618055555556,19
620,1.0,-0.2592230902777778,8
621,1.0,-0.19102647569444445,7
622,1.0,-0.2680121527777778,16
623,1.0,-0.21354166666666666,12
624,1.0,-0.1727973090277778,13
625,1.0,-0.1828884548611111,9
626,0.5,-0.5473090277777778,27
627,0.96875,-0.1843532986111111,16
628,1.0,-0.2823350694444444,11
629,1.0,-0.3163519965277778,25
630,1.0,-0.4139539930555556,11
631,1.0,-0.2344292534722222,8
632,0.96875,-0.2874348958333333,17
633,1.0,-0.2841796875,12
634,0.96875,-0.3225911458333333,13
635,0.84375,-0.4334309895833333,15
636,1.0,-0.10301507537688442,5
637,1.0,-0.2558051215277778,12
638,1.0,-0.1440972222222222,8
639,1.0,-0.3104926215277778,8
640,0.6875,-0.4227973090277778,19
641,1.0,-0.2511393229166667,11
642,0.9375,-0.4435221354166667,21
643,1.0,-0.2188042534722222,14
644,1.0,-0.4293077256944444,16
645,1.0,-0.3108181423611111,13
646,0.375,-0.6648220486111112,16
647,1.0,-0.3330078125,11
648,1.0,-0.2732204861111111,12
649,0.5,-0.5504014756944444,17
650,1.0,-0.24500868055555555,11
651,1.0,-0.2554796006944444,10
652,1.0,-0.1491970486111111,15
653,1.0,-0.1818576388888889,10
654,1.0,-0.3096788194444444,12
655,1.0,-0.1911892361111111,13
656,1.0,-0.22054036458333334,18
657,1.0,-0.2545030381944444,12
658,1.0,-0.23419179229480738,10
659,1.0,-0.3759223090277778,18
660,1.0,-0.1902219430485762,17
661,1.0,-0.15012562814070352,6
662,0.875,-0.47119140625,25
663,0.65625,-0.4293619791666667,12
664,1.0,-0.23111979166666666,11
665,1.0,-0.3525933159722222,14
666,1.0,-0.14127604166666666,5
667,1.0,-0.2909613715277778,12
668,1.0,-0.3275282118055556,25
669,1.0,-0.3021918402777778,20
670,0.71875,-0.5417209201388888,22
671,1.0,-0.22108289930555555,8
672,1.0,-0.3243272569444444,18
673,1.0,-0.24462890625,14
674,1.0,-0.4385850694444444,11
675,1.0,-0.32177734375,13
676,1.0,-0.2677408854166667,10
677,0.9375,-0.2529296875,17
678,1.0,-0.2647026909722222,13
679,1.0,-0.09139447236180905,1
680,1.0,-0.3244357638888889,14
681,1.0,-0.3343641493055556,11
682,1.0,-0.3215060763888889,16
683,1.0,-0.3012152777777778,11
684,1.0,-0.3452690972222222,17
685,1.0,-0.2779405381944444,17
686,1.0,-0.2597113715277778,7
687,1.0,-0.2858615451388889,7
688,0.28125,-0.7327473958333334,23
689,1.0,-0.19200303819444445,8
690,1.0,-0.2860785590277778,14
691,1.0,-0.2446831597222222,16
692,1.0,-0.1533203125,5
693,1.0,-0.3312174479166667,26
694,1.0,-0.2540690104166667,7
695,1.0,-0.4447157118055556,19
696,1.0,-0.1550564236111111,10
697,1.0,-0.3489040798611111,11
698,1.0,-0.2865668402777778,13
699,1.0,-0.39208984375,22
700,1.0,-0.3516167534722222,18
701,1.0,-0.17513020833333334,9
702,1.0,-0.2540147569444444,9
703,1.0,-0.2580837673611111,6
704,0.6875,-0.4319661458333333,18
705,1.0,-0.21044921875,12
706,1.0,-0.3243272569444444,7
707,1.0,-0.1872829861111111,8
708,1.0,-0.3355577256944444,15
709,1.0,-0.1285071189279732,4
710,1.0,-0.1618923611111111,7
711,1.0,-0.18885633680555555,6
712,1.0,-0.3824327256944444,23
713,1.0,-0.2732747395833333,10
714,0.75,-0.3462456597222222,17
715,1.0,-0.20833333333333334,8
716,1.0,-0.1935763888888889,12
717,0.71875,-0.3743718592964824,27
718,1.0,-0.4540473090277778,15
719,1.0,-0.2591688368055556,7
720,1.0,-0.16227213541666666,7
721,1.0,-0.21826171875,9
722,0.875,-0.4275716145833333,22
723,1.0,-0.3988715277777778,12
724,1.0,-0.2099066840277778,10
725,1.0,-0.19422743055555555,15
726,1.0,-0.1950412326388889,6
727,1.0,-0.2190212673611111,7
728,1.0,-0.3031141493055556,15
729,1.0,-0.2846137152777778,7
730,1.0,-0.2923177083333333,15
731,1.0,-0.2167426215277778,15
732,0.625,-0.4546440972222222,13
733,1.0,-0.21885850694444445,9
734,1.0,-0.17051866319444445,13
735,0.875,-0.3486328125,15
736,1.0,-0.2909071180555556,24
737,1.0,-0.20263671875,14
738,1.0,-0.3962673611111111,15
739,0.6875,-0.4287651909722222,15
740,1.0,-0.23860677083333334,12
741,1.0,-0.1865234375,15
742,0.96875,-0.3269314236111111,14
743,1.0,-0.2352973090277778,12
744,1.0,-0.17529296875,6
745,1.0,-0.5241427951388888,21
746,1.0,-0.3322482638888889,19
747,1.0,-0.25,5
748,0.375,-0.6457790798611112,23
749,0.5625,-0.5608723958333334,12
750,1.0,-0.3277452256944444,16
751,1.0,-0.3137478298611111,12
752,0.59375,-0.48486328125,16
753,1.0,-0.3197699652777778,5
754,0.90625,-0.3287760416666667,21
755,0.96875,-0.41162109375,19
756,1.0,-0.23160807291666666,8
757,1.0,-0.3255750868055556,16
758,1.0,-0.3419596354166667,10
759,1.0,-0.3527018229166667,15
760,0.875,-0.2983940972222222,15
761,1.0,-0.2606879340277778,14
762,0.90625,-0.3580729166666667,24
763,1.0,-0.4169379340277778,16
764,0.78125,-0.34029522613065327,16
765,1.0,-0.2835286458333333,12
766,1.0,-0.2390407986111111,10
767,1.0,-0.2841254340277778,9
768,1.0,-0.2843424479166667,9
769,1.0,-0.3245442708333333,14
770,0.5,-0.5700954861111112,19
771,1.0,-0.17274305555555555,4
772,1.0,-0.19001256281407036,11
773,1.0,-0.2501627604166667,6
774,1.0,-0.24365234375,13
775,1.0,-0.3371853298611111,11
776,1.0,-0.2925889756944444,15
777,1.0,-0.240234375,10
778,0.71875,-0.4031032986111111,12
